id,title,latitude,longitude,locality,address,gender,available_for,transit_score,lifestyle_score,occupancy,rent,deposit,attached_bathroom,food_included,breakfast,lunch,dinner,mess,wifi,laundry,power_backup,refrigerator,common_tv,room_cleaning,warden,cooking_allowed,parking,total_bathrooms,room_ac,room_cupboard,room_tv,room_geyser,room_bedding,room_attached_bath,gate_closing_time,smoking_allowed,guardian_required,nonveg_allowed
8a9fa68280cc538e0180cc8752e12425,PG for Boys in  Tharamani,12.980462704312346,80.23641399999998,Tharamani,"Karunanidhi 3rd Street,Near SHREE MAHA SAKTHI PACHILAI GANGAI AMMAN TEMPLE,  Tharamani,  Tharamani, chennai",MALE,Both,7.3,6.3,DOUBLE,6000,5000,True,True,True,True,True,True,True,True,False,True,True,True,True,False,Bike,84,True,True,True,True,True,True,10:30 PM,False,False,False
8a9fa68280cc538e0180cc8752e12425,PG for Boys in  Tharamani,12.980462704312346,80.23641399999998,Tharamani,"Karunanidhi 3rd Street,Near SHREE MAHA SAKTHI PACHILAI GANGAI AMMAN TEMPLE,  Tharamani,  Tharamani, chennai",MALE,Both,7.3,6.3,THREE,4500,3500,True,True,True,True,True,True,True,True,False,True,True,True,True,False,Bike,84,True,True,True,True,True,True,10:30 PM,False,False,False
8a9fa68280cc538e0180cc8752e12425,PG for Boys in  Tharamani,12.980462704312346,80.23641399999998,Tharamani,"Karunanidhi 3rd Street,Near SHREE MAHA SAKTHI PACHILAI GANGAI AMMAN TEMPLE,  Tharamani,  Tharamani, chennai",MALE,Both,7.3,6.3,FOUR,3500,3500,True,True,True,True,True,True,True,True,False,True,True,True,True,False,Bike,84,True,True,True,True,True,True,10:30 PM,False,False,False
8a9f88c38d362246018d364591bc161d,PG for Boys in Tharamani,12.9803939,80.2500405,Tharamani,"Phase II , Near Apollo Proton Cancer Centre, Tharamani, Tharamani, chennai",MALE,Both,7.0,5.9,DOUBLE,9000,3000,True,True,True,True,True,True,True,False,False,True,False,True,True,True,Bike,18,True,True,False,True,True,True,10:30 PM,True,True,False
8a9f88c38d362246018d364591bc161d,PG for Boys in Tharamani,12.9803939,80.2500405,Tharamani,"Phase II , Near Apollo Proton Cancer Centre, Tharamani, Tharamani, chennai",MALE,Both,7.0,5.9,THREE,8500,3000,True,True,True,True,True,True,True,False,False,True,False,True,True,True,Bike,18,True,True,False,True,True,True,10:30 PM,True,True,False
8a9f88c38d362246018d364591bc161d,PG for Boys in Tharamani,12.9803939,80.2500405,Tharamani,"Phase II , Near Apollo Proton Cancer Centre, Tharamani, Tharamani, chennai",MALE,Both,7.0,5.9,FOUR,8000,3000,True,True,True,True,True,True,True,False,False,True,False,True,True,True,Bike,18,True,True,False,True,True,True,10:30 PM,True,True,False
8aa9ab569a714c2d019a71831b5c1e31,PG for Boys in Tharamani,12.980102586459285,80.23662394540179,Tharamani,"Bharathi Nagar near  Sri Om Muruga PG & Hostel, Tharamani, Tharamani, chennai",MALE,Both,8.5,7.7,THREE,7500,4000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9ab569a714c2d019a71831b5c1e31,PG for Boys in Tharamani,12.980102586459285,80.23662394540179,Tharamani,"Bharathi Nagar near  Sri Om Muruga PG & Hostel, Tharamani, Tharamani, chennai",MALE,Both,8.5,7.7,FOUR,6500,4000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa988369be4bb42019be4e6d69a10ba,PG for Boys in  Taramani,12.977300324057854,80.24328369410095,Perungudi," MGR Salai, near Dr.Ambedkar Law University,  Taramani,  Taramani, chennai",MALE,Both,,,DOUBLE,8000,3000,False,True,False,False,False,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa988369be4bb42019be4e6d69a10ba,PG for Boys in  Taramani,12.977300324057854,80.24328369410095,Perungudi," MGR Salai, near Dr.Ambedkar Law University,  Taramani,  Taramani, chennai",MALE,Both,,,THREE,7500,3000,False,True,False,False,False,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa988369be4bb42019be4e6d69a10ba,PG for Boys in  Taramani,12.977300324057854,80.24328369410095,Perungudi," MGR Salai, near Dr.Ambedkar Law University,  Taramani,  Taramani, chennai",MALE,Both,,,FOUR,6000,3000,False,True,False,False,False,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fa183954af0ca01954b6f7157310c,PG for Boys in Tharamani,12.981006121846747,80.23578669310191,Tharamani,"Bharathi Nagar , near to Amma Unavagam , Tharamani, Tharamani, chennai",MALE,Both,,,THREE,7000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fa183954af0ca01954b6f7157310c,PG for Boys in Tharamani,12.981006121846747,80.23578669310191,Tharamani,"Bharathi Nagar , near to Amma Unavagam , Tharamani, Tharamani, chennai",MALE,Both,,,FOUR,6500,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fa784991eb5aa01991ef59b561ac1,PG for Boys in Thiruvanmiyur,12.979168089007835,80.24929985404015,Tharamani,"Puratchi Thalaivi 7th St, near Tee Shops, Thiruvanmiyur, Thiruvanmiyur, chennai",MALE,Both,7.6,5.8,DOUBLE,9500,3000,True,True,True,True,True,True,True,True,False,True,False,True,False,False,Bike,1,True,True,False,False,True,True,,True,True,False
8a9fa784991eb5aa01991ef59b561ac1,PG for Boys in Thiruvanmiyur,12.979168089007835,80.24929985404015,Tharamani,"Puratchi Thalaivi 7th St, near Tee Shops, Thiruvanmiyur, Thiruvanmiyur, chennai",MALE,Both,7.6,5.8,FOUR,8000,3000,False,True,True,True,True,True,True,True,False,True,False,True,False,False,Bike,1,False,False,False,False,False,False,,True,True,False
8aa9cf6d9e3f273d019e401d3dd47d9b,PG for Boys in Tharamani,12.98061110643812,80.23559117291009,Tharamani,"Godavari St near Seyon Men's PG, Tharamani, Tharamani, chennai",MALE,Both,8.7,7.8,SINGLE,9000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9cf6d9e3f273d019e401d3dd47d9b,PG for Boys in Tharamani,12.98061110643812,80.23559117291009,Tharamani,"Godavari St near Seyon Men's PG, Tharamani, Tharamani, chennai",MALE,Both,8.7,7.8,DOUBLE,8000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9cf6d9e3f273d019e401d3dd47d9b,PG for Boys in Tharamani,12.98061110643812,80.23559117291009,Tharamani,"Godavari St near Seyon Men's PG, Tharamani, Tharamani, chennai",MALE,Both,8.7,7.8,THREE,7500,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9cf6d9e3f273d019e401d3dd47d9b,PG for Boys in Tharamani,12.98061110643812,80.23559117291009,Tharamani,"Godavari St near Seyon Men's PG, Tharamani, Tharamani, chennai",MALE,Both,8.7,7.8,FOUR,6500,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9d8e19e3f2726019e3f34fa140588,PG for Boys in Tharamani,12.980670164719488,80.23552929639894,Tharamani,"Godavari St, Bharathi Nagar, near to  Seyon Men's PG, Tharamani, Tharamani, chennai",MALE,Both,8.7,7.8,THREE,7500,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fa18499b77d9f0199b7e7081e1b7e,PG for Boys in Anna Nagar ,12.982204649423995,80.23425141622319,Tharamani,"Anna Nagar near  Suraj Jewellers, Anna Nagar , Anna Nagar , chennai",MALE,Both,8.7,7.9,DOUBLE,10000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,True,False,False,False,False,False,,False,False,False
8a9fa18499b77d9f0199b7e7081e1b7e,PG for Boys in Anna Nagar ,12.982204649423995,80.23425141622319,Tharamani,"Anna Nagar near  Suraj Jewellers, Anna Nagar , Anna Nagar , chennai",MALE,Both,8.7,7.9,THREE,9000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f918495b264ce0195b2be6c912310,PG for Boys in Velachery,12.982191934589359,80.2342452425854,Tharamani,"Thamirabarani Street near Jeffrin Men's PG Hostel, VELACHERY, VELACHERY, chennai",MALE,Both,7.6,8.0,,,,,True,True,True,True,True,True,False,False,False,True,False,False,False,Bike,14,,,,,,,,True,True,False
8a9fe482849334fe0184934a76930882,PG for Boys in Tharamani,12.980928079502736,80.23458745490217,Tharamani,"Bharathi Nagar,  near Shiva Sakthi Vinayagar Aalayam, Tharamani, Tharamani, chennai",MALE,Both,,,DOUBLE,6000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fe482849334fe0184934a76930882,PG for Boys in Tharamani,12.980928079502736,80.23458745490217,Tharamani,"Bharathi Nagar,  near Shiva Sakthi Vinayagar Aalayam, Tharamani, Tharamani, chennai",MALE,Both,,,THREE,7000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fe482849334fe0184934a76930882,PG for Boys in Tharamani,12.980928079502736,80.23458745490217,Tharamani,"Bharathi Nagar,  near Shiva Sakthi Vinayagar Aalayam, Tharamani, Tharamani, chennai",MALE,Both,,,FOUR,5500,2500,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9b49e9bd5644c019bd588ecbc0e66,PG for Boys in Thiruvanmiyur,12.984988895054075,80.25376259955293,Thiruvanmiyur,"Kamaraj Nagar NEAR Kripa Homes pg, Thiruvanmiyur, Thiruvanmiyur, chennai",MALE,Both,7.8,6.1,DOUBLE,9000,5000,False,False,False,False,False,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9b49e9bd5644c019bd588ecbc0e66,PG for Boys in Thiruvanmiyur,12.984988895054075,80.25376259955293,Thiruvanmiyur,"Kamaraj Nagar NEAR Kripa Homes pg, Thiruvanmiyur, Thiruvanmiyur, chennai",MALE,Both,7.8,6.1,THREE,8500,5000,False,False,False,False,False,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f910390437b3a019043d354a82a36,PG for Boys in Tharamani,12.990740089199234,80.23364802860634,Indian Institute Of Technology,"tharamani main rd near Central Library Indian Institute of Technology Madras, tharamani, tharamani, chennai",MALE,Both,,,DOUBLE,8000,5000,False,True,True,True,True,,,,,,,,,,Bike,0,True,False,False,False,False,False,,False,False,False
8a9f910390437b3a019043d354a82a36,PG for Boys in Tharamani,12.990740089199234,80.23364802860634,Indian Institute Of Technology,"tharamani main rd near Central Library Indian Institute of Technology Madras, tharamani, tharamani, chennai",MALE,Both,,,THREE,6500,3000,False,True,True,True,True,,,,,,,,,,Bike,0,True,False,False,False,False,False,,False,False,False
8a9f910390437b3a019043d354a82a36,PG for Boys in Tharamani,12.990740089199234,80.23364802860634,Indian Institute Of Technology,"tharamani main rd near Central Library Indian Institute of Technology Madras, tharamani, tharamani, chennai",MALE,Both,,,FOUR,6000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8a849879e70a019879f6c48a063a,PG for Boys in Tharamani,12.980036027346125,80.23440329445424,Tharamani," Sri Venkateswara PG Mens 12, Saraswathi St Bharath Nagar, Bharathi Nagar,, Tharamani, Tharamani, chennai",MALE,Both,8.5,7.7,THREE,7000,2000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8a849879e70a019879f6c48a063a,PG for Boys in Tharamani,12.980036027346125,80.23440329445424,Tharamani," Sri Venkateswara PG Mens 12, Saraswathi St Bharath Nagar, Bharathi Nagar,, Tharamani, Tharamani, chennai",MALE,Both,8.5,7.7,FOUR,6500,2000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9ae439c6ffd05019c7054b5532606,PG for Boys in Taramani,12.99149754777931,80.23369030436946,Indian Institute Of Technology,"Taramani IIT Road, Taramani, Taramani, chennai",MALE,Both,8.3,4.7,THREE,7500,3000,True,True,True,True,True,,,,,,,,,,Bike,3,True,True,True,True,True,True,,False,False,False
8aa9ae439c6ffd05019c7054b5532606,PG for Boys in Taramani,12.99149754777931,80.23369030436946,Indian Institute Of Technology,"Taramani IIT Road, Taramani, Taramani, chennai",MALE,Both,8.3,4.7,FOUR,7000,3000,False,True,True,True,True,,,,,,,,,,Bike,3,False,False,False,False,False,False,,False,False,False
8a9f8a4492316f57019231b5d7300b82,PG for Boys in Tharamani,12.981509690695521,80.23328149325411,Tharamani,"Bharani St, near Ajmeer Birayani, Tharamani, Tharamani, chennai",MALE,Both,,,THREE,6500,2000,False,True,True,True,True,False,True,True,False,False,False,False,False,False,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8a4492316f57019231b5d7300b82,PG for Boys in Tharamani,12.981509690695521,80.23328149325411,Tharamani,"Bharani St, near Ajmeer Birayani, Tharamani, Tharamani, chennai",MALE,Both,,,FOUR,6500,2000,False,True,True,True,True,False,True,True,False,False,False,False,False,False,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fa787998023c30199803bb359081c,PG for Boys in Sri Prasanna Elite Inn Men,12.980186800000007,80.23393580000001,Tharamani,"No:12, Gangai street, Bharathi Nagar, Taramani, Sri Prasanna Elite Inn Men, Sri Prasanna Elite Inn Men, chennai",MALE,Working Professional,6.6,6.2,SINGLE,16000,4000,False,True,True,True,True,True,True,False,False,True,False,True,False,False,Bike,11,,True,,,True,True,,True,True,False
8a9fa787998023c30199803bb359081c,PG for Boys in Sri Prasanna Elite Inn Men,12.980186800000007,80.23393580000001,Tharamani,"No:12, Gangai street, Bharathi Nagar, Taramani, Sri Prasanna Elite Inn Men, Sri Prasanna Elite Inn Men, chennai",MALE,Working Professional,6.6,6.2,DOUBLE,8500,3000,False,True,True,True,True,True,True,False,False,True,False,True,False,False,Bike,11,,True,,,True,True,,True,True,False
8a9fa787998023c30199803bb359081c,PG for Boys in Sri Prasanna Elite Inn Men,12.980186800000007,80.23393580000001,Tharamani,"No:12, Gangai street, Bharathi Nagar, Taramani, Sri Prasanna Elite Inn Men, Sri Prasanna Elite Inn Men, chennai",MALE,Working Professional,6.6,6.2,THREE,7000,3000,False,True,True,True,True,True,True,False,False,True,False,True,False,False,Bike,11,,True,,,True,True,,True,True,False
8a9fa787998023c30199803bb359081c,PG for Boys in Sri Prasanna Elite Inn Men,12.980186800000007,80.23393580000001,Tharamani,"No:12, Gangai street, Bharathi Nagar, Taramani, Sri Prasanna Elite Inn Men, Sri Prasanna Elite Inn Men, chennai",MALE,Working Professional,6.6,6.2,FOUR,6500,3000,False,True,True,True,True,True,True,False,False,True,False,True,False,False,Bike,11,,True,,,True,True,,True,True,False
8a9ff182862b54d801862b96e8a131cf,PG for Boys in Thiruvanmiyur,12.982739382140654,80.254351422338,Thiruvanmiyur,"5th West Street near Appasamy Pillai Bone Setting Clinic, Thiruvanmiyur, Thiruvanmiyur, chennai",MALE,Both,,,SINGLE,7500,2000,True,True,True,True,True,,,False,,,,False,False,,Bike,50,False,True,False,False,True,True,,False,False,False
8a9ff182862b54d801862b96e8a131cf,PG for Boys in Thiruvanmiyur,12.982739382140654,80.254351422338,Thiruvanmiyur,"5th West Street near Appasamy Pillai Bone Setting Clinic, Thiruvanmiyur, Thiruvanmiyur, chennai",MALE,Both,,,DOUBLE,7000,2000,True,True,True,True,True,,,False,,,,False,False,,Bike,50,False,True,False,False,True,True,,False,False,False
8a9ff182862b54d801862b96e8a131cf,PG for Boys in Thiruvanmiyur,12.982739382140654,80.254351422338,Thiruvanmiyur,"5th West Street near Appasamy Pillai Bone Setting Clinic, Thiruvanmiyur, Thiruvanmiyur, chennai",MALE,Both,,,THREE,6500,2000,True,True,True,True,True,,,False,,,,False,False,,Bike,50,False,True,False,False,True,True,,False,False,False
8a9ff182862b54d801862b96e8a131cf,PG for Boys in Thiruvanmiyur,12.982739382140654,80.254351422338,Thiruvanmiyur,"5th West Street near Appasamy Pillai Bone Setting Clinic, Thiruvanmiyur, Thiruvanmiyur, chennai",MALE,Both,,,FOUR,6500,2000,True,True,True,True,True,,,False,,,,False,False,,Bike,50,True,True,False,False,True,True,,False,False,False
8a9fd982830c9fbc01830cf07d5435e8,PG for Girls in  Taramani,12.98635672785009,80.24277163558197,Tharamani," Kambar St Anbalagan Nagar, MGR Nagar ,Tharamani, CIT Campus,,near Muthu Mari Amman koil,  Taramani,  Taramani, chennai",FEMALE,Both,,,THREE,7000,4000,False,True,True,True,True,,,,,,,,,,Bike,0,True,False,False,False,False,False,,False,False,False
8a9fd982830c9fbc01830cf07d5435e8,PG for Girls in  Taramani,12.98635672785009,80.24277163558197,Tharamani," Kambar St Anbalagan Nagar, MGR Nagar ,Tharamani, CIT Campus,,near Muthu Mari Amman koil,  Taramani,  Taramani, chennai",FEMALE,Both,,,FOUR,7500,5000,False,True,True,True,True,,,,,,,,,,Bike,0,True,False,False,False,False,False,,False,False,False
8a9f9184982bcbff01982c32b8532cf8,PG for Girls in Taramani,12.985296964123647,80.24180658531951,Tharamani,"near Shree Balaji Mobiles,mgr street ,anna nagar , taramani, taramani, chennai",FEMALE,Both,7.6,8.6,SINGLE,8000,3000,True,True,True,True,True,,,,,,,,,,Bike,11,False,False,False,False,True,True,,False,False,False
8a9f9184982bcbff01982c32b8532cf8,PG for Girls in Taramani,12.985296964123647,80.24180658531951,Tharamani,"near Shree Balaji Mobiles,mgr street ,anna nagar , taramani, taramani, chennai",FEMALE,Both,7.6,8.6,DOUBLE,7000,3000,True,True,True,True,True,,,,,,,,,,Bike,11,False,False,False,False,True,True,,False,False,False
8a9f9184982bcbff01982c32b8532cf8,PG for Girls in Taramani,12.985296964123647,80.24180658531951,Tharamani,"near Shree Balaji Mobiles,mgr street ,anna nagar , taramani, taramani, chennai",FEMALE,Both,7.6,8.6,THREE,7000,3000,True,True,True,True,True,,,,,,,,,,Bike,11,False,False,False,False,True,True,,False,False,False
8a9faa838c3a0619018c3a3b2ce423cd,PG for Girls in Tharamani,12.987486018993053,80.24114789486349,Tharamani,"Kanagam Periyar Nagar, near 90s Kids Briyani, Tharamani, Tharamani, chennai",FEMALE,Working Professional,,,THREE,6500,5000,True,True,True,True,True,True,True,True,True,True,False,True,True,False,Bike,12,False,True,False,True,True,True,10:30 PM,True,True,False
8a9faa838c3a0619018c3a3b2ce423cd,PG for Girls in Tharamani,12.987486018993053,80.24114789486349,Tharamani,"Kanagam Periyar Nagar, near 90s Kids Briyani, Tharamani, Tharamani, chennai",FEMALE,Working Professional,,,FOUR,6500,5000,True,True,True,True,True,True,True,True,True,True,False,True,True,False,Bike,12,False,True,False,True,True,True,10:30 PM,True,True,False
8a9fad9097fd8b0a0197fd999fed065f,PG for Girls in Avadi,12.985515298754802,80.24054744433413,Tharamani,"Avadi Rd, near BSS FACILITY SERVICES PVT LTD, Avadi, Avadi, chennai",FEMALE,Both,8.6,6.1,DOUBLE,13000,5000,False,True,True,True,True,,,,,,,,,,Bike,0,True,False,False,False,False,False,,False,False,False
8a9fad9097fd8b0a0197fd999fed065f,PG for Girls in Avadi,12.985515298754802,80.24054744433413,Tharamani,"Avadi Rd, near BSS FACILITY SERVICES PVT LTD, Avadi, Avadi, chennai",FEMALE,Both,8.6,6.1,THREE,9000,5000,False,True,True,True,True,,,,,,,,,,Bike,0,True,False,False,False,False,False,,False,False,False
8aa99ea598fe14570198fe43a5230d14,PG for Girls in Tharamani,12.984607960132685,80.24031027976228,Tharamani,"Anna Nagar near Sri Krishna Sweets and Bakery, Tharamani, Tharamani, chennai",FEMALE,Both,8.4,8.1,DOUBLE,8000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,True,False,False,False,False,False,,False,False,False
8aa99ea598fe14570198fe43a5230d14,PG for Girls in Tharamani,12.984607960132685,80.24031027976228,Tharamani,"Anna Nagar near Sri Krishna Sweets and Bakery, Tharamani, Tharamani, chennai",FEMALE,Both,8.4,8.1,THREE,6500,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa99ea598fe14570198fe43a5230d14,PG for Girls in Tharamani,12.984607960132685,80.24031027976228,Tharamani,"Anna Nagar near Sri Krishna Sweets and Bakery, Tharamani, Tharamani, chennai",FEMALE,Both,8.4,8.1,FOUR,6500,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9ffa8389aee00d0189af8006843ead,PG for Girls in Tharamani,12.985703333811683,80.24745008771507,Tharamani,"Indira Nagar, opposite duroflex mattress, Tharamani, Tharamani, chennai",FEMALE,Both,,,SINGLE,30000,60000,True,False,False,False,False,True,True,True,False,True,True,True,True,True,Bike,84,True,True,False,True,True,True,10:30 AM,True,False,False
8a9ffa8389aee00d0189af8006843ead,PG for Girls in Tharamani,12.985703333811683,80.24745008771507,Tharamani,"Indira Nagar, opposite duroflex mattress, Tharamani, Tharamani, chennai",FEMALE,Both,,,DOUBLE,15000,30000,True,False,False,False,False,True,True,True,False,True,True,True,True,True,Bike,84,True,True,False,True,True,True,10:30 AM,True,False,False
8a9ffa8389aee00d0189af8006843ead,PG for Girls in Tharamani,12.985703333811683,80.24745008771507,Tharamani,"Indira Nagar, opposite duroflex mattress, Tharamani, Tharamani, chennai",FEMALE,Both,,,THREE,13500,30000,True,False,False,False,False,True,True,True,False,True,True,True,True,True,Bike,84,True,True,False,True,True,True,10:30 AM,True,False,False
8aa9ba4d9c483c5e019c4b4501a00e90,PG for Girls in Tharamani,12.98430361444286,80.23923780163558,Tharamani,"beside IIT, near Sri Lakshmi Meghana PG For Ladies, Tharamani, Tharamani, chennai",FEMALE,Both,7.8,6.2,DOUBLE,10000,4000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9ba4d9c483c5e019c4b4501a00e90,PG for Girls in Tharamani,12.98430361444286,80.23923780163558,Tharamani,"beside IIT, near Sri Lakshmi Meghana PG For Ladies, Tharamani, Tharamani, chennai",FEMALE,Both,7.8,6.2,THREE,8000,4000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9ba4d9c483c5e019c4b4501a00e90,PG for Girls in Tharamani,12.98430361444286,80.23923780163558,Tharamani,"beside IIT, near Sri Lakshmi Meghana PG For Ladies, Tharamani, Tharamani, chennai",FEMALE,Both,7.8,6.2,FOUR,7500,4000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9c8c29decc189019ded91311c6409,PG for Girls in Tharamani,12.98429,80.238905,Tharamani," Anna Nagar near SRI SAI RAM ANDHRA SNACKS, Tharamani, Tharamani, chennai",FEMALE,Both,,,DOUBLE,8000,2000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9c8c29decc189019ded91311c6409,PG for Girls in Tharamani,12.98429,80.238905,Tharamani," Anna Nagar near SRI SAI RAM ANDHRA SNACKS, Tharamani, Tharamani, chennai",FEMALE,Both,,,THREE,7500,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
ff8081816a7c23cf016a7c3b87751008,PG for Girls in Tharamani,12.98165918924078,80.24120285155527,Tharamani,"Jawaharlal Nehru Salai, Mahathma Gandhi Nagar near Masjid Allah, Tharamani, Tharamani, chennai",FEMALE,Both,,,THREE,7000,3000,True,True,True,True,True,False,True,False,False,False,False,True,True,False,None,55,False,False,True,False,False,True,,True,False,False
ff8081816a7c23cf016a7c3b87751008,PG for Girls in Tharamani,12.98165918924078,80.24120285155527,Tharamani,"Jawaharlal Nehru Salai, Mahathma Gandhi Nagar near Masjid Allah, Tharamani, Tharamani, chennai",FEMALE,Both,,,FOUR,6500,3000,True,True,True,True,True,False,True,False,False,False,False,True,True,False,None,55,False,False,True,False,False,True,,True,False,False
8a9f878897bfaf120197bfb317c6004b,PG for Girls in Tharamani,12.984081022455504,80.23845684921265,Tharamani,"lake view street near Sri Venkatesa Perumal Jaganatha Vinayagar Alayam, Tharamani, Tharamani, chennai",FEMALE,Both,8.2,6.0,DOUBLE,7000,3000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa98b609b82e1e5019b83d1e7c974ee,PG for Girls in Tharamani,12.983660870475617,80.23847070248146,Tharamani," Lake View Street near OM SAI PG Men's Hostel,, Tharamani, Tharamani, chennai",FEMALE,Both,8.8,6.2,THREE,7500,3000,False,False,False,False,False,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa98b609b82e1e5019b83d1e7c974ee,PG for Girls in Tharamani,12.983660870475617,80.23847070248146,Tharamani," Lake View Street near OM SAI PG Men's Hostel,, Tharamani, Tharamani, chennai",FEMALE,Both,8.8,6.2,FOUR,7000,3000,False,False,False,False,False,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8aa9ba459ca2ad85019ca2ded18317ad,PG for Girls in Tharamani,12.984063593988651,80.23802145814751,Tharamani,"Near IIT madras Tharamani Gate, Tharamani, Tharamani, chennai",FEMALE,Both,8.8,6.2,DOUBLE,7000,3000,True,False,False,False,False,,,False,,,,False,False,,Bike,1,True,True,True,True,True,True,,True,False,False
8aa9ba459ca2ad85019ca2ded18317ad,PG for Girls in Tharamani,12.984063593988651,80.23802145814751,Tharamani,"Near IIT madras Tharamani Gate, Tharamani, Tharamani, chennai",FEMALE,Both,8.8,6.2,THREE,6000,3000,False,False,False,False,False,,,False,,,,False,False,,Bike,1,True,True,True,True,True,True,,True,False,False
8a9f8e438ddea899018ddf2e92c30f54,PG for Girls in Tharamani ,12.980902664357465,80.24524880299724,Tharamani,"100 feed rd near University Of Madras (Taramani Campus), Tharamani , Tharamani , chennai",FEMALE,Both,,,DOUBLE,9000,9000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8e438ddea899018ddf2e92c30f54,PG for Girls in Tharamani ,12.980902664357465,80.24524880299724,Tharamani,"100 feed rd near University Of Madras (Taramani Campus), Tharamani , Tharamani , chennai",FEMALE,Both,,,THREE,10000,10000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8e438ddea899018ddf2e92c30f54,PG for Girls in Tharamani ,12.980902664357465,80.24524880299724,Tharamani,"100 feed rd near University Of Madras (Taramani Campus), Tharamani , Tharamani , chennai",FEMALE,Both,,,FOUR,7000,7000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9f8a84971c247601971c31591b0431,PG for Girls in Tharamani,12.981641342901218,80.23974979888386,Tharamani,"Masjid St near  KJK Fitness Gym, Tharamani, Tharamani, chennai",FEMALE,Both,8.3,8.1,,,,,True,True,True,True,,,,,,,,,,Bike,0,,,,,,,,False,False,False
8a9fc703908b26be01908b84880015ec,PG for Girls in Tharamani,12.98050395688182,80.24289742209014,Tharamani,"Kattabomman St near Sri lakshmi padmaja ladies hostel, Tharamani, Tharamani, chennai",FEMALE,Working Professional,,,SINGLE,6500,5000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
8a9fc703908b26be01908b84880015ec,PG for Girls in Tharamani,12.98050395688182,80.24289742209014,Tharamani,"Kattabomman St near Sri lakshmi padmaja ladies hostel, Tharamani, Tharamani, chennai",FEMALE,Working Professional,,,DOUBLE,6500,5000,False,True,True,True,True,,,,,,,,,,Bike,0,False,False,False,False,False,False,,False,False,False
